group,race,gender,model,perturbation,severity,similarity,status
Southeast Asian_Female,Southeast Asian,Female,ArcFace,gaussian_blur,7,0.9846910910463318,MATCH
Southeast Asian_Female,Southeast Asian,Female,ArcFace,gamma_correction,0.5,0.9630646416912514,MATCH
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,eye_occlusion,high,0.9833763572221627,MATCH
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,gaussian_noise,15,0.9834036611891966,MATCH
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,gaussian_blur,7,0.9503000146718095,MATCH
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,gamma_correction,0.5,0.8988869839461873,MATCH
Southeast Asian_Female,Southeast Asian,Female,Facenet,eye_occlusion,high,0.949580876996388,MATCH
Southeast Asian_Female,Southeast Asian,Female,Facenet,gaussian_noise,15,0.9745201081723173,MATCH
Southeast Asian_Female,Southeast Asian,Female,Facenet,gaussian_blur,7,0.9940536324230389,MATCH
Southeast Asian_Female,Southeast Asian,Female,Facenet,gamma_correction,0.5,0.9909946094642622,MATCH
Southeast Asian_Female,Southeast Asian,Female,ArcFace,eye_occlusion,high,0.8984175511103494,MATCH
Southeast Asian_Female,Southeast Asian,Female,ArcFace,gaussian_noise,15,0.9248280345553971,MATCH
Southeast Asian_Female,Southeast Asian,Female,ArcFace,gaussian_blur,7,0.9743302709006605,MATCH
Southeast Asian_Female,Southeast Asian,Female,ArcFace,gamma_correction,0.5,0.9708157539670094,MATCH
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,eye_occlusion,high,0.7760311252555098,FAILURE
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,gaussian_noise,15,0.9564712526465465,MATCH
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,gaussian_blur,7,0.9876122503773176,MATCH
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,gamma_correction,0.5,0.9315436062548985,MATCH
Southeast Asian_Female,Southeast Asian,Female,Facenet,eye_occlusion,high,0.956309949845162,MATCH
Southeast Asian_Female,Southeast Asian,Female,Facenet,gaussian_noise,15,0.7995512544409445,FAILURE
Southeast Asian_Female,Southeast Asian,Female,Facenet,gaussian_blur,7,0.8279744818944614,FAILURE
Southeast Asian_Female,Southeast Asian,Female,Facenet,gamma_correction,0.5,0.20250854394253423,FAILURE
Southeast Asian_Female,Southeast Asian,Female,ArcFace,eye_occlusion,high,0.9801345940375668,MATCH
Southeast Asian_Female,Southeast Asian,Female,ArcFace,gaussian_noise,15,0.7825775280847627,FAILURE
Southeast Asian_Female,Southeast Asian,Female,ArcFace,gaussian_blur,7,0.9835094883510905,MATCH
Southeast Asian_Female,Southeast Asian,Female,ArcFace,gamma_correction,0.5,0.7643084721043661,FAILURE
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,eye_occlusion,high,0.9759814312153492,MATCH
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,gaussian_noise,15,0.8888273177407252,MATCH
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,gaussian_blur,7,0.9868201183226066,MATCH
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,gamma_correction,0.5,0.5579915287933865,FAILURE
Southeast Asian_Female,Southeast Asian,Female,Facenet,eye_occlusion,high,0.5070956791103941,FAILURE
Southeast Asian_Female,Southeast Asian,Female,Facenet,gaussian_noise,15,0.8855553339576584,MATCH
Southeast Asian_Female,Southeast Asian,Female,Facenet,gaussian_blur,7,0.7678537644244012,FAILURE
Southeast Asian_Female,Southeast Asian,Female,Facenet,gamma_correction,0.5,0.6227520075316472,FAILURE
Southeast Asian_Female,Southeast Asian,Female,ArcFace,eye_occlusion,high,0.11532243336592425,FAILURE
Southeast Asian_Female,Southeast Asian,Female,ArcFace,gaussian_noise,15,0.48991048003603993,FAILURE
Southeast Asian_Female,Southeast Asian,Female,ArcFace,gaussian_blur,7,0.9245495452498895,MATCH
Southeast Asian_Female,Southeast Asian,Female,ArcFace,gamma_correction,0.5,0.41268806107115846,FAILURE
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,eye_occlusion,high,0.28807989927842503,FAILURE
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,gaussian_noise,15,0.6515409579245565,FAILURE
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,gaussian_blur,7,0.9611386129465822,MATCH
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,gamma_correction,0.5,0.8099661152733101,FAILURE
Indian_Female,Indian,Female,Facenet,eye_occlusion,high,0.8084159317906274,FAILURE
Indian_Female,Indian,Female,Facenet,gaussian_noise,15,0.5320809524667766,FAILURE
Indian_Female,Indian,Female,Facenet,gaussian_blur,7,0.6476495313225805,FAILURE
Indian_Female,Indian,Female,Facenet,gamma_correction,0.5,0.3878258906348407,FAILURE
Indian_Female,Indian,Female,ArcFace,eye_occlusion,high,0.7991588681048317,FAILURE
Indian_Female,Indian,Female,ArcFace,gaussian_noise,15,0.6814133374552794,FAILURE
Indian_Female,Indian,Female,ArcFace,gaussian_blur,7,0.9415337021539385,MATCH
Indian_Female,Indian,Female,ArcFace,gamma_correction,0.5,0.5979482137933041,FAILURE
Indian_Female,Indian,Female,VGG-Face,eye_occlusion,high,0.7665383337482551,FAILURE
Indian_Female,Indian,Female,VGG-Face,gaussian_noise,15,0.7757538735047602,FAILURE
Indian_Female,Indian,Female,VGG-Face,gaussian_blur,7,0.9431963373131823,MATCH
Indian_Female,Indian,Female,VGG-Face,gamma_correction,0.5,0.754469453279,FAILURE
Indian_Female,Indian,Female,Facenet,eye_occlusion,high,0.9409737627965274,MATCH
Indian_Female,Indian,Female,Facenet,gaussian_noise,15,0.9509751776110226,MATCH
Indian_Female,Indian,Female,Facenet,gaussian_blur,7,0.9675992718160715,MATCH
Indian_Female,Indian,Female,Facenet,gamma_correction,0.5,0.84984905330875,FAILURE
Indian_Female,Indian,Female,ArcFace,eye_occlusion,high,0.9204637833506182,MATCH
Indian_Female,Indian,Female,ArcFace,gaussian_noise,15,0.8468976828824388,FAILURE
Indian_Female,Indian,Female,ArcFace,gaussian_blur,7,0.9169738146642663,MATCH
Indian_Female,Indian,Female,ArcFace,gamma_correction,0.5,0.8559238548556386,MATCH
Indian_Female,Indian,Female,VGG-Face,eye_occlusion,high,0.97417581191355,MATCH
Indian_Female,Indian,Female,VGG-Face,gaussian_noise,15,0.9622993569136661,MATCH
Indian_Female,Indian,Female,VGG-Face,gaussian_blur,7,0.9681288052518107,MATCH
Indian_Female,Indian,Female,VGG-Face,gamma_correction,0.5,0.9125913201649051,MATCH
Indian_Female,Indian,Female,Facenet,eye_occlusion,high,0.8371571300961774,FAILURE
Indian_Female,Indian,Female,Facenet,gaussian_noise,15,0.9576819821585559,MATCH
Indian_Female,Indian,Female,Facenet,gaussian_blur,7,0.9678906149563448,MATCH
Indian_Female,Indian,Female,Facenet,gamma_correction,0.5,0.954335148945671,MATCH
Indian_Female,Indian,Female,ArcFace,eye_occlusion,high,0.8793068878951672,MATCH
Indian_Female,Indian,Female,ArcFace,gaussian_noise,15,0.8408664862737303,FAILURE
Indian_Female,Indian,Female,ArcFace,gaussian_blur,7,0.9535720127832531,MATCH
Indian_Female,Indian,Female,ArcFace,gamma_correction,0.5,0.9247987260446395,MATCH
Indian_Female,Indian,Female,VGG-Face,eye_occlusion,high,0.6489023473571356,FAILURE
Indian_Female,Indian,Female,VGG-Face,gaussian_noise,15,0.946766246471784,MATCH
Indian_Female,Indian,Female,VGG-Face,gaussian_blur,7,0.9833350490788613,MATCH
Indian_Female,Indian,Female,VGG-Face,gamma_correction,0.5,0.9057290569136592,MATCH
Indian_Female,Indian,Female,Facenet,eye_occlusion,high,0.9471263249591672,MATCH
Indian_Female,Indian,Female,Facenet,gaussian_noise,15,0.9867992926504211,MATCH
Indian_Female,Indian,Female,Facenet,gaussian_blur,7,0.9876263894954173,MATCH
Indian_Female,Indian,Female,Facenet,gamma_correction,0.5,0.9696107878985842,MATCH
Indian_Female,Indian,Female,ArcFace,eye_occlusion,high,0.8700439019302334,MATCH
Indian_Female,Indian,Female,ArcFace,gaussian_noise,15,0.9363996239860486,MATCH
Indian_Female,Indian,Female,ArcFace,gaussian_blur,7,0.96898974030059,MATCH
Indian_Female,Indian,Female,ArcFace,gamma_correction,0.5,0.9709063964926298,MATCH
Indian_Female,Indian,Female,VGG-Face,eye_occlusion,high,0.8684188705025379,MATCH
Indian_Female,Indian,Female,VGG-Face,gaussian_noise,15,0.9781464541284977,MATCH
Indian_Female,Indian,Female,VGG-Face,gaussian_blur,7,0.9916986304559594,MATCH
Indian_Female,Indian,Female,VGG-Face,gamma_correction,0.5,0.9267399799557459,MATCH
Indian_Female,Indian,Female,Facenet,eye_occlusion,high,0.8849480237860234,MATCH
Indian_Female,Indian,Female,Facenet,gaussian_noise,15,0.9540566937416585,MATCH
Indian_Female,Indian,Female,Facenet,gaussian_blur,7,0.9500414291809458,MATCH
Indian_Female,Indian,Female,Facenet,gamma_correction,0.5,0.8527485707835177,MATCH
Indian_Female,Indian,Female,ArcFace,eye_occlusion,high,0.8341844564872442,FAILURE
Indian_Female,Indian,Female,ArcFace,gaussian_noise,15,0.956453771223101,MATCH
Indian_Female,Indian,Female,ArcFace,gaussian_blur,7,0.9455903101121231,MATCH
Indian_Female,Indian,Female,ArcFace,gamma_correction,0.5,0.8390079339228067,FAILURE
Indian_Female,Indian,Female,VGG-Face,eye_occlusion,high,0.7806174507456307,FAILURE
Indian_Female,Indian,Female,VGG-Face,gaussian_noise,15,0.944103977714652,MATCH
Indian_Female,Indian,Female,VGG-Face,gaussian_blur,7,0.965996790456172,MATCH
Indian_Female,Indian,Female,VGG-Face,gamma_correction,0.5,0.8457198397852465,FAILURE
Indian_Female,Indian,Female,Facenet,eye_occlusion,high,0.8688270879672146,MATCH
Indian_Female,Indian,Female,Facenet,gaussian_noise,15,0.9378495935975032,MATCH
Indian_Female,Indian,Female,Facenet,gaussian_blur,7,0.9719513116627454,MATCH
Indian_Female,Indian,Female,Facenet,gamma_correction,0.5,0.9129393023915747,MATCH
Indian_Female,Indian,Female,ArcFace,eye_occlusion,high,0.9055753157873113,MATCH
Indian_Female,Indian,Female,ArcFace,gaussian_noise,15,0.8775163876851951,MATCH
Indian_Female,Indian,Female,ArcFace,gaussian_blur,7,0.9798501903084431,MATCH
Indian_Female,Indian,Female,ArcFace,gamma_correction,0.5,0.9608041149794707,MATCH
Indian_Female,Indian,Female,VGG-Face,eye_occlusion,high,0.7605707431174094,FAILURE
Indian_Female,Indian,Female,VGG-Face,gaussian_noise,15,0.8828503784900082,MATCH
Indian_Female,Indian,Female,VGG-Face,gaussian_blur,7,0.9913951571843453,MATCH
Indian_Female,Indian,Female,VGG-Face,gamma_correction,0.5,0.914880029920712,MATCH
Indian_Female,Indian,Female,Facenet,eye_occlusion,high,0.9973242619148351,MATCH
Indian_Female,Indian,Female,Facenet,gaussian_noise,15,0.9710436290857284,MATCH
Indian_Female,Indian,Female,Facenet,gaussian_blur,7,0.9947398224661441,MATCH
Indian_Female,Indian,Female,Facenet,gamma_correction,0.5,0.9739797033307904,MATCH
Indian_Female,Indian,Female,ArcFace,eye_occlusion,high,0.9690564760565277,MATCH
Indian_Female,Indian,Female,ArcFace,gaussian_noise,15,0.8657595889524168,MATCH
Indian_Female,Indian,Female,ArcFace,gaussian_blur,7,0.9515862044341742,MATCH
Indian_Female,Indian,Female,ArcFace,gamma_correction,0.5,0.8162120587195019,FAILURE
Indian_Female,Indian,Female,VGG-Face,eye_occlusion,high,0.9406596481865838,MATCH
Indian_Female,Indian,Female,VGG-Face,gaussian_noise,15,0.8257196036744257,FAILURE
Indian_Female,Indian,Female,VGG-Face,gaussian_blur,7,0.9819409425282513,MATCH
Indian_Female,Indian,Female,VGG-Face,gamma_correction,0.5,0.7549758152688377,FAILURE
Indian_Female,Indian,Female,Facenet,eye_occlusion,high,0.894812238414123,MATCH
Indian_Female,Indian,Female,Facenet,gaussian_noise,15,0.9688773909546035,MATCH
Indian_Female,Indian,Female,Facenet,gaussian_blur,7,0.9966313511401851,MATCH
Indian_Female,Indian,Female,Facenet,gamma_correction,0.5,0.9309721848812865,MATCH
Indian_Female,Indian,Female,ArcFace,eye_occlusion,high,0.9213410561984269,MATCH
Indian_Female,Indian,Female,ArcFace,gaussian_noise,15,0.904011286029459,MATCH
Indian_Female,Indian,Female,ArcFace,gaussian_blur,7,0.9826549531318237,MATCH
Indian_Female,Indian,Female,ArcFace,gamma_correction,0.5,0.924329077780368,MATCH
Indian_Female,Indian,Female,VGG-Face,eye_occlusion,high,0.8700543432274364,MATCH
Indian_Female,Indian,Female,VGG-Face,gaussian_noise,15,0.983034482946434,MATCH
Indian_Female,Indian,Female,VGG-Face,gaussian_blur,7,0.9911678206696745,MATCH
Indian_Female,Indian,Female,VGG-Face,gamma_correction,0.5,0.8820257141710252,MATCH
Indian_Female,Indian,Female,Facenet,eye_occlusion,high,0.9830636081280706,MATCH
Indian_Female,Indian,Female,Facenet,gaussian_noise,15,0.975438199746156,MATCH
Indian_Female,Indian,Female,Facenet,gaussian_blur,7,0.9940502839280038,MATCH
Indian_Female,Indian,Female,Facenet,gamma_correction,0.5,0.9842341170748254,MATCH
Indian_Female,Indian,Female,ArcFace,eye_occlusion,high,0.9939775641040834,MATCH
Indian_Female,Indian,Female,ArcFace,gaussian_noise,15,0.9970059749945485,MATCH
Indian_Female,Indian,Female,ArcFace,gaussian_blur,7,0.9989021579583827,MATCH
Indian_Female,Indian,Female,ArcFace,gamma_correction,0.5,0.9964760669349172,MATCH
Indian_Female,Indian,Female,VGG-Face,eye_occlusion,high,0.9326297018020632,MATCH
Indian_Female,Indian,Female,VGG-Face,gaussian_noise,15,0.9566019781719551,MATCH
Indian_Female,Indian,Female,VGG-Face,gaussian_blur,7,0.9902438388559657,MATCH
Indian_Female,Indian,Female,VGG-Face,gamma_correction,0.5,0.8967725307914041,MATCH
Indian_Female,Indian,Female,Facenet,eye_occlusion,high,0.9531104111042957,MATCH
Indian_Female,Indian,Female,Facenet,gaussian_noise,15,0.8596886263721567,MATCH
Indian_Female,Indian,Female,Facenet,gaussian_blur,7,0.9702493661001175,MATCH
Indian_Female,Indian,Female,Facenet,gamma_correction,0.5,0.775716256330546,FAILURE
Indian_Female,Indian,Female,ArcFace,eye_occlusion,high,0.9580383423464864,MATCH
Indian_Female,Indian,Female,ArcFace,gaussian_noise,15,0.867742246102387,MATCH
Indian_Female,Indian,Female,ArcFace,gaussian_blur,7,0.9893154697734214,MATCH
Indian_Female,Indian,Female,ArcFace,gamma_correction,0.5,0.9756799938898081,MATCH
Indian_Female,Indian,Female,VGG-Face,eye_occlusion,high,0.9246451841829229,MATCH
Indian_Female,Indian,Female,VGG-Face,gaussian_noise,15,0.9162354359476457,MATCH
Indian_Female,Indian,Female,VGG-Face,gaussian_blur,7,0.9917888934080128,MATCH
Indian_Female,Indian,Female,VGG-Face,gamma_correction,0.5,0.819023627357255,FAILURE
Indian_Female,Indian,Female,Facenet,eye_occlusion,high,0.9575952964441582,MATCH
Indian_Female,Indian,Female,Facenet,gaussian_noise,15,0.9697063400272937,MATCH
Indian_Female,Indian,Female,Facenet,gaussian_blur,7,0.9974140605936621,MATCH
Indian_Female,Indian,Female,Facenet,gamma_correction,0.5,0.8774945737153492,MATCH
Indian_Female,Indian,Female,ArcFace,eye_occlusion,high,0.9407408806249146,MATCH
Indian_Female,Indian,Female,ArcFace,gaussian_noise,15,0.8908418632922844,MATCH
Indian_Female,Indian,Female,ArcFace,gaussian_blur,7,0.9876444285906546,MATCH
Indian_Female,Indian,Female,ArcFace,gamma_correction,0.5,0.9555196028529681,MATCH
Indian_Female,Indian,Female,VGG-Face,eye_occlusion,high,0.8832311956995227,MATCH
Indian_Female,Indian,Female,VGG-Face,gaussian_noise,15,0.9534959777097863,MATCH
Indian_Female,Indian,Female,VGG-Face,gaussian_blur,7,0.9951235043303914,MATCH
Indian_Female,Indian,Female,VGG-Face,gamma_correction,0.5,0.9169209479567989,MATCH
Indian_Female,Indian,Female,Facenet,eye_occlusion,high,0.4337869206665633,FAILURE
Indian_Female,Indian,Female,Facenet,gaussian_noise,15,0.6262080775019394,FAILURE
Indian_Female,Indian,Female,Facenet,gaussian_blur,7,0.8095008285284078,FAILURE
Indian_Female,Indian,Female,Facenet,gamma_correction,0.5,-0.055776826242453746,FAILURE
Indian_Female,Indian,Female,ArcFace,eye_occlusion,high,0.7607835016617038,FAILURE
Indian_Female,Indian,Female,ArcFace,gaussian_noise,15,0.7033125385948047,FAILURE
Indian_Female,Indian,Female,ArcFace,gaussian_blur,7,0.9650529222261591,MATCH
Indian_Female,Indian,Female,ArcFace,gamma_correction,0.5,0.04707282425252268,FAILURE
Indian_Female,Indian,Female,VGG-Face,eye_occlusion,high,0.7567585419383703,FAILURE
Indian_Female,Indian,Female,VGG-Face,gaussian_noise,15,0.8548568357231285,MATCH
Indian_Female,Indian,Female,VGG-Face,gaussian_blur,7,0.9883567215497052,MATCH
Indian_Female,Indian,Female,VGG-Face,gamma_correction,0.5,0.19438351200190673,FAILURE
Indian_Female,Indian,Female,Facenet,eye_occlusion,high,0.27671109669007593,FAILURE
Indian_Female,Indian,Female,Facenet,gaussian_noise,15,0.9079984214057653,MATCH
Indian_Female,Indian,Female,Facenet,gaussian_blur,7,0.9908877834635224,MATCH
Indian_Female,Indian,Female,Facenet,gamma_correction,0.5,0.6419517338807532,FAILURE
Indian_Female,Indian,Female,ArcFace,eye_occlusion,high,0.2563444005915506,FAILURE
Indian_Female,Indian,Female,ArcFace,gaussian_noise,15,0.7205998567846725,FAILURE
Indian_Female,Indian,Female,ArcFace,gaussian_blur,7,0.9810709558285822,MATCH
Indian_Female,Indian,Female,ArcFace,gamma_correction,0.5,0.7947245983166874,FAILURE
Indian_Female,Indian,Female,VGG-Face,eye_occlusion,high,0.5960556765095663,FAILURE
Indian_Female,Indian,Female,VGG-Face,gaussian_noise,15,0.958321509977145,MATCH
Indian_Female,Indian,Female,VGG-Face,gaussian_blur,7,0.9882445027563157,MATCH
Indian_Female,Indian,Female,VGG-Face,gamma_correction,0.5,0.7052220766888696,FAILURE
Indian_Female,Indian,Female,Facenet,eye_occlusion,high,0.9086672662116626,MATCH
Indian_Female,Indian,Female,Facenet,gaussian_noise,15,0.9600857008312224,MATCH
Indian_Female,Indian,Female,Facenet,gaussian_blur,7,0.9859283839821877,MATCH
Indian_Female,Indian,Female,Facenet,gamma_correction,0.5,0.9649843066370054,MATCH
Indian_Female,Indian,Female,ArcFace,eye_occlusion,high,0.8815288665901778,MATCH
Indian_Female,Indian,Female,ArcFace,gaussian_noise,15,0.8135804134974607,FAILURE
Indian_Female,Indian,Female,ArcFace,gaussian_blur,7,0.974452571104953,MATCH
Indian_Female,Indian,Female,ArcFace,gamma_correction,0.5,0.9325110323047165,MATCH
Indian_Female,Indian,Female,VGG-Face,eye_occlusion,high,0.7023727671740466,FAILURE
Indian_Female,Indian,Female,VGG-Face,gaussian_noise,15,0.8998742661108828,MATCH
Indian_Female,Indian,Female,VGG-Face,gaussian_blur,7,0.9835387334026141,MATCH
Indian_Female,Indian,Female,VGG-Face,gamma_correction,0.5,0.9141439784692454,MATCH
Indian_Female,Indian,Female,Facenet,eye_occlusion,high,0.918532660727719,MATCH
Indian_Female,Indian,Female,Facenet,gaussian_noise,15,0.9459838569643921,MATCH
Indian_Female,Indian,Female,Facenet,gaussian_blur,7,0.983475477573267,MATCH
Indian_Female,Indian,Female,Facenet,gamma_correction,0.5,0.2815697512567105,FAILURE
Indian_Female,Indian,Female,ArcFace,eye_occlusion,high,0.8996601746703954,MATCH
Indian_Female,Indian,Female,ArcFace,gaussian_noise,15,0.8636294589642427,MATCH
Indian_Female,Indian,Female,ArcFace,gaussian_blur,7,0.9803286987733556,MATCH
Indian_Female,Indian,Female,ArcFace,gamma_correction,0.5,0.9115571768795704,MATCH
Indian_Female,Indian,Female,VGG-Face,eye_occlusion,high,0.8844171163362813,MATCH
Indian_Female,Indian,Female,VGG-Face,gaussian_noise,15,0.8781265239026557,MATCH
Indian_Female,Indian,Female,VGG-Face,gaussian_blur,7,0.9897882393495506,MATCH
Indian_Female,Indian,Female,VGG-Face,gamma_correction,0.5,0.8566939616531342,MATCH
Indian_Female,Indian,Female,Facenet,eye_occlusion,high,0.9272548597579264,MATCH
Indian_Female,Indian,Female,Facenet,gaussian_noise,15,0.977009775069777,MATCH
Indian_Female,Indian,Female,Facenet,gaussian_blur,7,0.9863192181171583,MATCH
Indian_Female,Indian,Female,Facenet,gamma_correction,0.5,0.9573411963282437,MATCH
Indian_Female,Indian,Female,ArcFace,eye_occlusion,high,0.8178354622108557,FAILURE
Indian_Female,Indian,Female,ArcFace,gaussian_noise,15,0.9478446606315893,MATCH
Indian_Female,Indian,Female,ArcFace,gaussian_blur,7,0.9725145031338295,MATCH
Indian_Female,Indian,Female,ArcFace,gamma_correction,0.5,0.9483032255207944,MATCH
Indian_Female,Indian,Female,VGG-Face,eye_occlusion,high,0.7177284466609137,FAILURE
Indian_Female,Indian,Female,VGG-Face,gaussian_noise,15,0.9537420118988699,MATCH
Indian_Female,Indian,Female,VGG-Face,gaussian_blur,7,0.9689558622947774,MATCH
Indian_Female,Indian,Female,VGG-Face,gamma_correction,0.5,0.8718209166340584,MATCH
Indian_Female,Indian,Female,Facenet,eye_occlusion,high,0.8479481728854762,FAILURE
Indian_Female,Indian,Female,Facenet,gaussian_noise,15,0.9247076414033353,MATCH
Indian_Female,Indian,Female,Facenet,gaussian_blur,7,0.9629788030665251,MATCH
Indian_Female,Indian,Female,Facenet,gamma_correction,0.5,0.9507142193122811,MATCH
Indian_Female,Indian,Female,ArcFace,eye_occlusion,high,0.6200354713964236,FAILURE
Indian_Female,Indian,Female,ArcFace,gaussian_noise,15,0.9023271456632556,MATCH
Indian_Female,Indian,Female,ArcFace,gaussian_blur,7,0.9611653495822362,MATCH
Indian_Female,Indian,Female,ArcFace,gamma_correction,0.5,0.9648521975763681,MATCH
Indian_Female,Indian,Female,VGG-Face,eye_occlusion,high,0.6256116625872296,FAILURE
Indian_Female,Indian,Female,VGG-Face,gaussian_noise,15,0.9349607387376584,MATCH
Indian_Female,Indian,Female,VGG-Face,gaussian_blur,7,0.9776230677973775,MATCH
Indian_Female,Indian,Female,VGG-Face,gamma_correction,0.5,0.9574624263969069,MATCH
Indian_Female,Indian,Female,Facenet,eye_occlusion,high,0.7403891941629772,FAILURE
Indian_Female,Indian,Female,Facenet,gaussian_noise,15,0.9014156105047049,MATCH
Indian_Female,Indian,Female,Facenet,gaussian_blur,7,0.8750206898957845,MATCH
Indian_Female,Indian,Female,Facenet,gamma_correction,0.5,0.4496885742815512,FAILURE
Indian_Female,Indian,Female,ArcFace,eye_occlusion,high,0.7361938692242723,FAILURE
Indian_Female,Indian,Female,ArcFace,gaussian_noise,15,0.8856269595816004,MATCH
Indian_Female,Indian,Female,ArcFace,gaussian_blur,7,0.9411303674202355,MATCH
Indian_Female,Indian,Female,ArcFace,gamma_correction,0.5,0.8844012190255776,MATCH
Indian_Female,Indian,Female,VGG-Face,eye_occlusion,high,0.6730923246478167,FAILURE
Indian_Female,Indian,Female,VGG-Face,gaussian_noise,15,0.9004349929168503,MATCH
Indian_Female,Indian,Female,VGG-Face,gaussian_blur,7,0.9567298553681598,MATCH
Indian_Female,Indian,Female,VGG-Face,gamma_correction,0.5,0.6899148743581996,FAILURE
Indian_Female,Indian,Female,Facenet,eye_occlusion,high,0.956200377847221,MATCH
Indian_Female,Indian,Female,Facenet,gaussian_noise,15,0.9822457111044007,MATCH
Indian_Female,Indian,Female,Facenet,gaussian_blur,7,0.9879919685704619,MATCH
Indian_Female,Indian,Female,Facenet,gamma_correction,0.5,0.8715721888532463,MATCH
Indian_Female,Indian,Female,ArcFace,eye_occlusion,high,0.9383785494355122,MATCH
Indian_Female,Indian,Female,ArcFace,gaussian_noise,15,0.9012256020929781,MATCH
Indian_Female,Indian,Female,ArcFace,gaussian_blur,7,0.9853574962885909,MATCH
Indian_Female,Indian,Female,ArcFace,gamma_correction,0.5,0.8999058672217526,MATCH
Indian_Female,Indian,Female,VGG-Face,eye_occlusion,high,0.9043849901263963,MATCH
Indian_Female,Indian,Female,VGG-Face,gaussian_noise,15,0.968597487163387,MATCH
Indian_Female,Indian,Female,VGG-Face,gaussian_blur,7,0.9939451419829695,MATCH
Indian_Female,Indian,Female,VGG-Face,gamma_correction,0.5,0.7609140749303928,FAILURE
Indian_Female,Indian,Female,Facenet,eye_occlusion,high,0.8306155420066861,FAILURE
Indian_Female,Indian,Female,Facenet,gaussian_noise,15,0.9284193939894357,MATCH
Indian_Female,Indian,Female,Facenet,gaussian_blur,7,0.9001203861299317,MATCH
Indian_Female,Indian,Female,Facenet,gamma_correction,0.5,0.5300190167091468,FAILURE
Indian_Female,Indian,Female,ArcFace,eye_occlusion,high,0.8707720723373252,MATCH
Indian_Female,Indian,Female,ArcFace,gaussian_noise,15,0.9161574628681114,MATCH
Indian_Female,Indian,Female,ArcFace,gaussian_blur,7,0.9496792182271231,MATCH
Indian_Female,Indian,Female,ArcFace,gamma_correction,0.5,0.9056791142592544,MATCH
Indian_Female,Indian,Female,VGG-Face,eye_occlusion,high,0.8155553020461426,FAILURE
Indian_Female,Indian,Female,VGG-Face,gaussian_noise,15,0.9539716167297758,MATCH
Indian_Female,Indian,Female,VGG-Face,gaussian_blur,7,0.9605147030726505,MATCH
Indian_Female,Indian,Female,VGG-Face,gamma_correction,0.5,0.8583176765546817,MATCH
Indian_Female,Indian,Female,Facenet,eye_occlusion,high,0.9866488530906244,MATCH
Indian_Female,Indian,Female,Facenet,gaussian_noise,15,0.7620189080098189,FAILURE
Indian_Female,Indian,Female,Facenet,gaussian_blur,7,0.9279318145408001,MATCH
Indian_Female,Indian,Female,Facenet,gamma_correction,0.5,0.24445529328761437,FAILURE
Indian_Female,Indian,Female,ArcFace,eye_occlusion,high,0.9875725399451994,MATCH
Indian_Female,Indian,Female,ArcFace,gaussian_noise,15,0.8454672288132665,FAILURE
Indian_Female,Indian,Female,ArcFace,gaussian_blur,7,0.943893632284391,MATCH
Indian_Female,Indian,Female,ArcFace,gamma_correction,0.5,0.8603985734131216,MATCH
Indian_Female,Indian,Female,VGG-Face,eye_occlusion,high,0.9940321383393768,MATCH
Indian_Female,Indian,Female,VGG-Face,gaussian_noise,15,0.8807535200931282,MATCH
Indian_Female,Indian,Female,VGG-Face,gaussian_blur,7,0.9765761065367589,MATCH
Indian_Female,Indian,Female,VGG-Face,gamma_correction,0.5,0.8118378177945799,FAILURE
Indian_Female,Indian,Female,Facenet,eye_occlusion,high,0.8730248664319631,MATCH
Indian_Female,Indian,Female,Facenet,gaussian_noise,15,0.9860186719459706,MATCH
Indian_Female,Indian,Female,Facenet,gaussian_blur,7,0.9913310165143129,MATCH
Indian_Female,Indian,Female,Facenet,gamma_correction,0.5,0.7865393516714336,FAILURE
Indian_Female,Indian,Female,ArcFace,eye_occlusion,high,0.904562193112029,MATCH
Indian_Female,Indian,Female,ArcFace,gaussian_noise,15,0.9271995610319095,MATCH
Indian_Female,Indian,Female,ArcFace,gaussian_blur,7,0.9821112329624748,MATCH
Indian_Female,Indian,Female,ArcFace,gamma_correction,0.5,0.9342204340022587,MATCH
Indian_Female,Indian,Female,VGG-Face,eye_occlusion,high,0.7795655697656808,FAILURE
Indian_Female,Indian,Female,VGG-Face,gaussian_noise,15,0.9666791130266087,MATCH
Indian_Female,Indian,Female,VGG-Face,gaussian_blur,7,0.986749630548465,MATCH
Indian_Female,Indian,Female,VGG-Face,gamma_correction,0.5,0.7945819801802919,FAILURE
Indian_Female,Indian,Female,Facenet,eye_occlusion,high,0.8368463250211623,FAILURE
